symbol,ensembl_id
SYT1,ENSG00000067715
SYT2,ENSG00000143858
SYT2-AS1,ENSG00000226862
SYT3,ENSG00000213023
SYT4,ENSG00000132872
SYT5,ENSG00000129990
SYT6,ENSG00000134207
SYT7,ENSG00000011347
SYT9,ENSG00000170743
SYT9-AS1,ENSG00000251364
SYT10,ENSG00000110975
SYT11,ENSG00000132718
SYT12,ENSG00000173227
SYT13,ENSG00000019505
SYT14,ENSG00000143469
SYT15,ENSG00000204176
SYT15-AS1,ENSG00000231187
SYT16,ENSG00000139973
SYT17,ENSG00000103528
SYTL1,ENSG00000142765
SYTL2,ENSG00000137501
SYTL3,ENSG00000164674
SYTL4,ENSG00000102362
SYTL5,ENSG00000147041
SYVN1,ENSG00000162298
SZT2,ENSG00000198198
SZT2-AS1,ENSG00000229372
TAAR1,ENSG00000146399
TAAR2,ENSG00000146378
TAAR5,ENSG00000135569
TAAR6,ENSG00000146383
TAAR8,ENSG00000146385
TAAR9,ENSG00000237110
TAB1,ENSG00000100324
TAB2,ENSG00000055208
TAB2-AS1,ENSG00000225924
TAB3,ENSG00000157625
TAB3-AS1,ENSG00000231542
TAB3-AS2,ENSG00000235512
TAC1,ENSG00000006128
TAC3,ENSG00000166863
TAC4,ENSG00000176358
TACC1,ENSG00000147526
TACC2,ENSG00000138162
TACC3,ENSG00000013810
TACO1,ENSG00000136463
TACR1,ENSG00000115353
TACR2,ENSG00000075073
TACR3,ENSG00000169836
TACR3-AS1,ENSG00000251577
TACSTD2,ENSG00000184292
TADA1,ENSG00000152382
TADA2B,ENSG00000173011
TADA3,ENSG00000171148
TAF1,ENSG00000147133
TAF1A,ENSG00000143498
TAF1A-AS1,ENSG00000225265
TAF1B,ENSG00000115750
TAF1C,ENSG00000103168
TAF1D,ENSG00000166012
TAF1L,ENSG00000122728
TAF2,ENSG00000064313
TAF3,ENSG00000165632
TAF4B,ENSG00000141384
TAF5,ENSG00000148835
TAF5L,ENSG00000135801
TAF6,ENSG00000106290
TAF6L,ENSG00000162227
TAF7,ENSG00000178913
TAF7L,ENSG00000102387
TAF8,ENSG00000137413
TAF9B,ENSG00000187325
TAF10,ENSG00000166337
TAF11,ENSG00000064995
TAF11L2,ENSG00000284373
TAF11L3,ENSG00000284439
TAF11L4,ENSG00000284283
TAF11L5,ENSG00000284234
TAF11L6,ENSG00000284042
TAF11L7,ENSG00000284465
TAF11L8,ENSG00000283967
TAF11L9,ENSG00000283988
TAF11L10,ENSG00000284356
TAF11L11,ENSG00000283740
TAF11L12,ENSG00000249156
TAF11L13,ENSG00000283776
TAF11L14,ENSG00000250782
TAF12,ENSG00000120656
TAF12-DT,ENSG00000229388
TAF13,ENSG00000197780
TAFA1,ENSG00000183662
TAFA2,ENSG00000198673
TAFA3,ENSG00000184599
TAFA4,ENSG00000163377
TAFA5,ENSG00000219438
TAFAZZIN,ENSG00000102125
TAGAP,ENSG00000164691
TAGAP-AS1,ENSG00000271913
TAGLN,ENSG00000149591
TAGLN2,ENSG00000158710
TAGLN3,ENSG00000144834
TAL1,ENSG00000162367
TAL2,ENSG00000186051
TALAM1,ENSG00000289740
TALDO1,ENSG00000177156
TAMALIN,ENSG00000161835
TANC1,ENSG00000115183
TANC2,ENSG00000170921
TANGO2,ENSG00000183597
TANGO6,ENSG00000103047
TANK,ENSG00000136560
TANK-AS1,ENSG00000224467
TAOK1,ENSG00000160551
TAOK2,ENSG00000149930
TAOK3,ENSG00000135090
TAPBPL,ENSG00000139192
TAPT1,ENSG00000169762
TAPT1-AS1,ENSG00000263327
TARBP1,ENSG00000059588
TARBP2,ENSG00000139546
TARDBP,ENSG00000120948
TARID,ENSG00000227954
TARS1,ENSG00000113407
TARS1-DT,ENSG00000249572
TARS2,ENSG00000143374
TARS3,ENSG00000185418
TAS1R1,ENSG00000173662
TAS1R2,ENSG00000179002
TAS1R3,ENSG00000169962
TAS2R1,ENSG00000169777
TAS2R3,ENSG00000127362
TAS2R4,ENSG00000127364
TAS2R5,ENSG00000127366
TAS2R16,ENSG00000128519
TAS2R38,ENSG00000257138
TAS2R39,ENSG00000236398
TAS2R40,ENSG00000221937
TAS2R45,ENSG00000261936
TASL,ENSG00000120280
TASOR,ENSG00000163946
TASOR2,ENSG00000108021
TASP1,ENSG00000089123
TAT,ENSG00000198650
TAT-AS1,ENSG00000260886
TATDN2,ENSG00000157014
TATDN3,ENSG00000203705
TAX1BP1,ENSG00000106052
TAX1BP1-AS1,ENSG00000229893
TAX1BP3,ENSG00000213977
TBATA,ENSG00000166220
TBC1D1,ENSG00000065882
TBC1D2,ENSG00000095383
TBC1D2B,ENSG00000167202
TBC1D3,ENSG00000274611
TBC1D3C,ENSG00000278299
TBC1D3D,ENSG00000274419
TBC1D3E,ENSG00000278599
TBC1D3P1-DHX40P1,ENSG00000267104
TBC1D4,ENSG00000136111
TBC1D5,ENSG00000131374
TBC1D7,ENSG00000145979
TBC1D8,ENSG00000204634
TBC1D8-AS1,ENSG00000272902
TBC1D8B,ENSG00000133138
TBC1D9,ENSG00000109436
TBC1D10A,ENSG00000099992
TBC1D10B,ENSG00000169221
TBC1D10C,ENSG00000175463
TBC1D12,ENSG00000108239
TBC1D13,ENSG00000107021
TBC1D14,ENSG00000132405
TBC1D15,ENSG00000121749
TBC1D16,ENSG00000167291
TBC1D17,ENSG00000104946
TBC1D19,ENSG00000109680
TBC1D20,ENSG00000125875
TBC1D21,ENSG00000167139
TBC1D22A,ENSG00000054611
TBC1D22A-AS1,ENSG00000280080
TBC1D22A-DT,ENSG00000260708
TBC1D22B,ENSG00000065491
TBC1D23,ENSG00000036054
TBC1D24,ENSG00000162065
TBC1D25,ENSG00000068354
TBC1D26,ENSG00000214946
TBC1D28,ENSG00000189375
TBC1D30,ENSG00000111490
TBC1D31,ENSG00000156787
TBC1D32,ENSG00000146350
TBCA,ENSG00000171530
TBCB,ENSG00000105254
TBCC,ENSG00000124659
TBCCD1,ENSG00000113838
TBCE,ENSG00000284770
TBCEL,ENSG00000154114
TBCEL-TECTA,ENSG00000285509
TBCK,ENSG00000145348
TBK1,ENSG00000183735
TBKBP1,ENSG00000198933
TBL1X,ENSG00000101849
TBL1XR1,ENSG00000177565
TBL1XR1-AS1,ENSG00000231310
TBL1Y,ENSG00000092377
TBL2,ENSG00000106638
TBP,ENSG00000112592
TBPL1,ENSG00000028839
TBPL2,ENSG00000182521
TBR1,ENSG00000136535
TBRG1,ENSG00000154144
TBRG4,ENSG00000136270
TBX1,ENSG00000184058
TBX2,ENSG00000121068
TBX2-AS1,ENSG00000267280
TBX3,ENSG00000135111
TBX3-AS1,ENSG00000257817
TBX4,ENSG00000121075
TBX5,ENSG00000089225
TBX5-AS1,ENSG00000255399
TBX6,ENSG00000149922
TBX10,ENSG00000167800
TBX15,ENSG00000092607
TBX18,ENSG00000112837
TBX18-AS1,ENSG00000228290
TBX19,ENSG00000143178
TBX20,ENSG00000164532
TBX21,ENSG00000073861
TBXA2R,ENSG00000006638
TBXAS1,ENSG00000059377
TBXT,ENSG00000164458
TCAF1,ENSG00000198420
TCAIM,ENSG00000179152
TCAP,ENSG00000173991
TCEA1,ENSG00000187735
TCEA2,ENSG00000171703
TCEAL1,ENSG00000172465
TCEAL3,ENSG00000196507
TCEAL3-AS1,ENSG00000224031
TCEAL4,ENSG00000133142
TCEAL5,ENSG00000204065
TCEAL7,ENSG00000182916
TCEAL8,ENSG00000180964
TCEAL9,ENSG00000185222
TCEANC,ENSG00000176896
TCEANC2,ENSG00000116205
TCERG1,ENSG00000113649
TCERG1L,ENSG00000176769
TCERG1L-AS1,ENSG00000230098
TCF3,ENSG00000071564
TCF4,ENSG00000196628
TCF4-AS1,ENSG00000267028
TCF4-AS2,ENSG00000267402
TCF7,ENSG00000081059
TCF7L2,ENSG00000148737
TCF12,ENSG00000140262
TCF15,ENSG00000125878
TCF21,ENSG00000118526
TCF23,ENSG00000163792
TCF24,ENSG00000261787
TCF25,ENSG00000141002
TCFL5,ENSG00000101190
TCHH,ENSG00000159450
TCHHL1,ENSG00000182898
TCHP,ENSG00000139437
TCIM,ENSG00000176907
TCIRG1,ENSG00000110719
TCL1A,ENSG00000100721
TCL1B,ENSG00000213231
TCN1,ENSG00000134827
TCN2,ENSG00000185339
TCOF1,ENSG00000070814
TCP1,ENSG00000120438
TCP10L,ENSG00000242220
TCP11,ENSG00000124678
TCP11L1,ENSG00000176148
TCP11L2,ENSG00000166046
TCP11X1,ENSG00000268235
TCP11X2,ENSG00000215029
TCTA,ENSG00000145022
TCTN1,ENSG00000204852
TCTN2,ENSG00000168778
TCTN3,ENSG00000119977
TDG,ENSG00000139372
TDP1,ENSG00000042088
TDP2,ENSG00000111802
TDRD1,ENSG00000095627
TDRD3,ENSG00000083544
TDRD5,ENSG00000162782
TDRD6,ENSG00000180113
TDRD6-AS1,ENSG00000242973
TDRD7,ENSG00000196116
TDRD9,ENSG00000156414
TDRD10,ENSG00000163239
TDRD12,ENSG00000173809
TDRG1,ENSG00000204091
TDRKH,ENSG00000182134
TDRKH-AS1,ENSG00000203288
TDRP,ENSG00000180190
TEAD1,ENSG00000187079
TEAD2,ENSG00000074219
TEAD3,ENSG00000007866
TEAD4,ENSG00000197905
TEC,ENSG00000135605
TECPR1,ENSG00000205356
TECPR2,ENSG00000196663
TECR,ENSG00000099797
TECRL,ENSG00000205678
TECTA,ENSG00000109927
TECTB,ENSG00000119913
TEDC1,ENSG00000185347
TEDC2,ENSG00000162062
TEDC2-AS1,ENSG00000259895
TEDDM1,ENSG00000203730
TEF,ENSG00000167074
TEFM,ENSG00000172171
TEK,ENSG00000120156
TEKT1,ENSG00000167858
TEKT2,ENSG00000092850
TEKT3,ENSG00000125409
TEKT4,ENSG00000163060
TEKT5,ENSG00000153060
TEKTIP1,ENSG00000183397
TELO2,ENSG00000100726
TEN1,ENSG00000257949
TEN1-CDK3,ENSG00000261408
TENM1,ENSG00000009694
TENM2,ENSG00000145934
TENM2-AS1,ENSG00000253978
TENM3,ENSG00000218336
TENM3-AS1,ENSG00000177822
TENM4,ENSG00000149256
TENT2,ENSG00000164329
TENT4A,ENSG00000112941
TENT4B,ENSG00000121274
TENT5A,ENSG00000112773
TENT5B,ENSG00000158246
TENT5C,ENSG00000183508
TENT5C-DT,ENSG00000236866
TENT5D,ENSG00000174016
TEPSIN,ENSG00000167302
TERB1,ENSG00000249961
TERB2,ENSG00000167014
TERC,ENSG00000270141
TERF1,ENSG00000147601
TERF2,ENSG00000132604
TERF2IP,ENSG00000166848
TERLR1,ENSG00000249201
TERT,ENSG00000164362
TES,ENSG00000135269
TESC,ENSG00000088992
TESC-AS1,ENSG00000258285
TESK1,ENSG00000107140
TESK2,ENSG00000070759
TESMIN,ENSG00000132749
TESPA1,ENSG00000135426
TET1,ENSG00000138336
TET2,ENSG00000168769
TET2-AS1,ENSG00000251586
TET3,ENSG00000187605
TEX2,ENSG00000136478
TEX9,ENSG00000151575
TEX10,ENSG00000136891
TEX11,ENSG00000120498
TEX12,ENSG00000150783
TEX13A,ENSG00000268629
TEX13B,ENSG00000170925
TEX13C,ENSG00000282815
TEX13D,ENSG00000282419
TEX14,ENSG00000121101
TEX15,ENSG00000133863
TEX19,ENSG00000182459
TEX22,ENSG00000226174
TEX26,ENSG00000175664
TEX26-AS1,ENSG00000224743
TEX28,ENSG00000278057
TEX29,ENSG00000153495
TEX30,ENSG00000151287
TEX35,ENSG00000240021
TEX36,ENSG00000175018
TEX36-AS1,ENSG00000237675
TEX38,ENSG00000186118
TEX41,ENSG00000226674
TEX44,ENSG00000177673
TEX46,ENSG00000227868
TEX47,ENSG00000164645
TEX48,ENSG00000230601
TEX50,ENSG00000232113
TEX51,ENSG00000237524
TEX52,ENSG00000283297
TEX53,ENSG00000230054
TEX54,ENSG00000283268
TEX55,ENSG00000163424
TEX101,ENSG00000131126
TEX261,ENSG00000144043
TEX264,ENSG00000164081
TF,ENSG00000091513
TFAM,ENSG00000108064
TFAP2A,ENSG00000137203
TFAP2A-AS2,ENSG00000285278
TFAP2B,ENSG00000008196
TFAP2C,ENSG00000087510
TFAP2D,ENSG00000008197
TFAP2E,ENSG00000116819
TFAP2E-AS1,ENSG00000239636
TFAP4,ENSG00000090447
TFB1M,ENSG00000029639
TFB2M,ENSG00000162851
TFCP2,ENSG00000135457
TFCP2L1,ENSG00000115112
TFDP1,ENSG00000198176
TFDP2,ENSG00000114126
TFDP3,ENSG00000183434
TFEB,ENSG00000112561
TFEC,ENSG00000105967
TFF1,ENSG00000160182
TFF2,ENSG00000160181
TFF3,ENSG00000160180
TFG,ENSG00000114354
TFIP11,ENSG00000100109
TFIP11-DT,ENSG00000261188
TFPI,ENSG00000003436
TFPI2,ENSG00000105825
TFPI2-DT,ENSG00000234695
TFR2,ENSG00000106327
TFRC,ENSG00000072274
TG,ENSG00000042832
TGDS,ENSG00000088451
TGFA,ENSG00000163235
TGFA-IT1,ENSG00000224606
TGFB1,ENSG00000105329
TGFB1I1,ENSG00000140682
TGFB2,ENSG00000092969
TGFB2-AS1,ENSG00000232480
TGFB2-OT1,ENSG00000281453
TGFB3,ENSG00000119699
TGFB3-AS1,ENSG00000258876
TGFBI,ENSG00000120708
TGFBR1,ENSG00000106799
TGFBR2,ENSG00000163513
TGFBR3,ENSG00000069702
TGFBR3L,ENSG00000260001
TGFBRAP1,ENSG00000135966
TGIF1,ENSG00000177426
TGIF2,ENSG00000118707
TGIF2-RAB5IF,ENSG00000259399
TGIF2LX,ENSG00000153779
TGIF2LY,ENSG00000176679
TGM2,ENSG00000198959
TGM3,ENSG00000125780
TGM5,ENSG00000104055
TGM6,ENSG00000166948
TGM7,ENSG00000159495
TGS1,ENSG00000137574
TH,ENSG00000180176
TH2LCRR,ENSG00000223442
THADA,ENSG00000115970
THAP1,ENSG00000131931
THAP2,ENSG00000173451
THAP3,ENSG00000041988
THAP4,ENSG00000176946
THAP5,ENSG00000177683
THAP6,ENSG00000174796
THAP7,ENSG00000184436
THAP7-AS1,ENSG00000230513
THAP8,ENSG00000161277
THAP9,ENSG00000168152
THAP9-AS1,ENSG00000251022
THAP10,ENSG00000129028
THAP11,ENSG00000168286
THAP12,ENSG00000137492
THBD,ENSG00000178726
THBS1,ENSG00000137801
THBS1-AS1,ENSG00000278621
THBS1-IT1,ENSG00000276107
THBS2,ENSG00000186340
THBS2-AS1,ENSG00000226445
THBS3,ENSG00000169231
THBS3-AS1,ENSG00000231064
THBS4,ENSG00000113296
THBS4-AS1,ENSG00000249825
THEM4,ENSG00000159445
THEM5,ENSG00000196407
THEM6,ENSG00000130193
THEMIS2,ENSG00000130775
THG1L,ENSG00000113272
THNSL1,ENSG00000185875
THNSL2,ENSG00000144115
THOC1,ENSG00000079134
THOC1-DT,ENSG00000263884
THOC2,ENSG00000125676
THOC3,ENSG00000051596
THOC3-AS1,ENSG00000250801
THOC5,ENSG00000100296
THOC6,ENSG00000131652
THOC7,ENSG00000163634
THOC7-AS1,ENSG00000240549
THOP1,ENSG00000172009
THPO,ENSG00000090534
THRA,ENSG00000126351
THRAP3,ENSG00000054118
THRB,ENSG00000151090
THRB-AS1,ENSG00000228791
THRB-AS2,ENSG00000289130
THRB-IT1,ENSG00000224822
THRIL,ENSG00000280634
THRSP,ENSG00000151365
THSD1,ENSG00000136114
THSD4,ENSG00000187720
THSD4-AS1,ENSG00000259964
THSD7A,ENSG00000005108
THSD7B,ENSG00000144229
THSD8,ENSG00000284491
THTPA,ENSG00000259431
THUMPD1,ENSG00000066654
THUMPD2,ENSG00000138050
THUMPD3,ENSG00000134077
THUMPD3-AS1,ENSG00000206573
THY1,ENSG00000154096
THY1-AS1,ENSG00000263873
THYN1,ENSG00000151500
TIA1,ENSG00000116001
TIAL1,ENSG00000151923
TIAM1,ENSG00000156299
TIAM1-AS1,ENSG00000237594
TIAM2,ENSG00000146426
TICAM1,ENSG00000127666
TICAM2,ENSG00000243414
TICAM2-AS1,ENSG00000249249
TICRR,ENSG00000140534
TIE1,ENSG00000066056
TIFA,ENSG00000145365
TIFAB,ENSG00000255833
TIGAR,ENSG00000078237
TIGD1,ENSG00000221944
TIGD2,ENSG00000180346
TIGD3,ENSG00000173825
TIGD4,ENSG00000169989
TIGD6,ENSG00000164296
TIGD7,ENSG00000140993
TIGIT,ENSG00000181847
TILRLS,ENSG00000251206
TIMD4,ENSG00000145850
TIMELESS,ENSG00000111602
TIMM8A,ENSG00000126953
TIMM8B,ENSG00000150779
TIMM9,ENSG00000100575
TIMM10,ENSG00000134809
TIMM10B,ENSG00000132286
TIMM13,ENSG00000099800
TIMM17A,ENSG00000134375
TIMM21,ENSG00000075336
TIMM23,ENSG00000265354
TIMM23B,ENSG00000204152
TIMM23B-AGAP6,ENSG00000178440
TIMM29,ENSG00000142444
TIMM44,ENSG00000104980
TIMM50,ENSG00000105197
TIMMDC1,ENSG00000113845
TIMMDC1-DT,ENSG00000272662
TIMP1,ENSG00000102265
TIMP2,ENSG00000035862
TIMP3,ENSG00000100234
TIMP4,ENSG00000157150
TINAG,ENSG00000137251
TINAG-AS1,ENSG00000228231
TINAGL1,ENSG00000142910
TINCR,ENSG00000223573
TIPARP,ENSG00000163659
TIPIN,ENSG00000075131
TIPRL,ENSG00000143155
TIRAP,ENSG00000150455
TIRAP-AS1,ENSG00000255062
TJAP1,ENSG00000137221
TJP2,ENSG00000119139
TJP3,ENSG00000105289
TK1,ENSG00000167900
TK2,ENSG00000166548
TKFC,ENSG00000149476
TKT,ENSG00000163931
TKTL1,ENSG00000007350
TKTL2,ENSG00000151005
TLCD1,ENSG00000160606
TLCD3A,ENSG00000167695
TLCD3B,ENSG00000149926
TLCD4,ENSG00000152078
TLCD4-RWDD3,ENSG00000271092
TLCD5,ENSG00000181264
TLDC2,ENSG00000101342
TLE1,ENSG00000196781
TLE1-DT,ENSG00000233926
TLE2,ENSG00000065717
TLE3,ENSG00000140332
TLE4,ENSG00000106829
TLE5,ENSG00000104964
TLE6,ENSG00000104953
TLE7,ENSG00000260734
TLK1,ENSG00000198586
TLK2,ENSG00000146872
TLL1,ENSG00000038295
TLL2,ENSG00000095587
TLN1,ENSG00000137076
TLN2,ENSG00000171914
TLNRD1,ENSG00000140406
TLR1,ENSG00000174125
TLR2,ENSG00000137462
TLR3,ENSG00000164342
TLR4,ENSG00000136869
TLR5,ENSG00000187554
TLR6,ENSG00000174130
TLR7,ENSG00000196664
TLR8,ENSG00000101916
TLR8-AS1,ENSG00000233338
TLR9,ENSG00000239732
TLR10,ENSG00000174123
TLX1,ENSG00000107807
TLX1NB,ENSG00000236311
TLX2,ENSG00000115297
TLX3,ENSG00000164438
TM2D1,ENSG00000162604
TM2D2,ENSG00000169490
TM2D3,ENSG00000184277
TM4SF1,ENSG00000169908
TM4SF1-AS1,ENSG00000240541
TM4SF4,ENSG00000169903
TM4SF5,ENSG00000142484
TM4SF18,ENSG00000163762
TM4SF18-AS1,ENSG00000244468
TM4SF19,ENSG00000145107
TM4SF19-AS1,ENSG00000235897
TM4SF19-DYNLT2B,ENSG00000273331
TM4SF20,ENSG00000168955
TM6SF1,ENSG00000136404
TM6SF2,ENSG00000213996
TM7SF2,ENSG00000149809
TM7SF3,ENSG00000064115
TM9SF2,ENSG00000125304
TM9SF3,ENSG00000077147
TM9SF4,ENSG00000101337
TMA7,ENSG00000232112
TMA16,ENSG00000198498
TMBIM1,ENSG00000135926
TMBIM4,ENSG00000155957
TMBIM6,ENSG00000139644
TMC1,ENSG00000165091
TMC2,ENSG00000149488
TMC3,ENSG00000188869
TMC5,ENSG00000103534
TMC6,ENSG00000141524
TMC7,ENSG00000170537
TMC8,ENSG00000167895
TMCC1,ENSG00000172765
TMCC1-DT,ENSG00000271270
TMCC2,ENSG00000133069
TMCC2-AS1,ENSG00000225063
TMCC3,ENSG00000057704
TMCO1,ENSG00000143183
TMCO1-AS1,ENSG00000224358
TMCO2,ENSG00000188800
TMCO4,ENSG00000162542
TMCO5A,ENSG00000166069
TMCO6,ENSG00000113119
TMDD1,ENSG00000284730
TMED1,ENSG00000099203
TMED2,ENSG00000086598
TMED2-DT,ENSG00000247373
TMED3,ENSG00000166557
TMED4,ENSG00000158604
TMED5,ENSG00000117500
TMED6,ENSG00000157315
TMED7,ENSG00000134970
TMED7-TICAM2,ENSG00000251201
TMED8,ENSG00000100580
TMED9,ENSG00000184840
TMED10,ENSG00000170348
TMEFF1,ENSG00000241697
TMEFF2,ENSG00000144339
TMEM8B,ENSG00000137103
TMEM9,ENSG00000116857
TMEM9B,ENSG00000175348
TMEM9B-AS1,ENSG00000254860
TMEM11,ENSG00000178307
TMEM11-DT,ENSG00000235530
TMEM14A,ENSG00000096092
TMEM14B,ENSG00000137210
TMEM14B-DT,ENSG00000272097
TMEM17,ENSG00000186889
TMEM18,ENSG00000151353
TMEM18-DT,ENSG00000233296
TMEM19,ENSG00000139291
TMEM25,ENSG00000149582
TMEM26,ENSG00000196932
TMEM26-AS1,ENSG00000237233
TMEM30A-DT,ENSG00000225793
TMEM31,ENSG00000179363
TMEM33,ENSG00000109133
TMEM35A,ENSG00000126950
TMEM35B,ENSG00000243749
TMEM37,ENSG00000171227
TMEM38A,ENSG00000072954
TMEM38B,ENSG00000095209
TMEM39A,ENSG00000176142
TMEM39B,ENSG00000121775
TMEM40,ENSG00000088726
TMEM41A,ENSG00000163900
TMEM41B,ENSG00000166471
TMEM43,ENSG00000170876
TMEM44,ENSG00000145014
TMEM44-AS1,ENSG00000231770
TMEM44-AS2,ENSG00000229334
TMEM45A,ENSG00000181458
TMEM45B,ENSG00000151715
TMEM47,ENSG00000147027
TMEM50A,ENSG00000183726
TMEM51,ENSG00000171729
TMEM51-AS1,ENSG00000175147
TMEM51-AS2,ENSG00000204464
TMEM52,ENSG00000178821
TMEM52B,ENSG00000165685
TMEM53,ENSG00000126106
TMEM54,ENSG00000121900
TMEM59,ENSG00000116209
TMEM59L,ENSG00000105696
TMEM60,ENSG00000135211
TMEM61,ENSG00000143001
TMEM62,ENSG00000137842
TMEM63A,ENSG00000196187
TMEM63B,ENSG00000137216
TMEM63C,ENSG00000165548
TMEM64,ENSG00000180694
TMEM65,ENSG00000164983
TMEM67,ENSG00000164953
TMEM68,ENSG00000167904
TMEM69,ENSG00000159596
TMEM70,ENSG00000175606
TMEM71,ENSG00000165071
TMEM72,ENSG00000187783
TMEM72-AS1,ENSG00000224812
TMEM74,ENSG00000164841
TMEM74B,ENSG00000125895
TMEM78,ENSG00000177800
TMEM79,ENSG00000163472
TMEM80,ENSG00000177042
TMEM81,ENSG00000174529
TMEM82,ENSG00000162460
TMEM86A,ENSG00000151117
TMEM86B,ENSG00000180089
TMEM87A,ENSG00000103978
TMEM87B,ENSG00000153214
TMEM88,ENSG00000167874
TMEM89,ENSG00000183396
TMEM91,ENSG00000142046
TMEM92,ENSG00000167105
TMEM92-AS1,ENSG00000251179
TMEM94,ENSG00000177728
TMEM97,ENSG00000109084
TMEM98,ENSG00000006042
TMEM100,ENSG00000166292
TMEM101,ENSG00000091947
TMEM105,ENSG00000185332
TMEM106A,ENSG00000184988
TMEM106B,ENSG00000106460
TMEM106C,ENSG00000134291
TMEM107,ENSG00000179029
TMEM108,ENSG00000144868
TMEM108-AS1,ENSG00000251011
TMEM109,ENSG00000110108
TMEM114,ENSG00000232258
TMEM115,ENSG00000126062
TMEM116,ENSG00000198270
TMEM117,ENSG00000139173
TMEM119,ENSG00000183160
TMEM120A,ENSG00000189077
TMEM120B,ENSG00000188735
TMEM121,ENSG00000184986
TMEM121B,ENSG00000183307
TMEM123,ENSG00000152558
TMEM123-DT,ENSG00000255337
TMEM125,ENSG00000179178
TMEM126A,ENSG00000171202
TMEM126B,ENSG00000171204
TMEM127,ENSG00000135956
TMEM128,ENSG00000132406
TMEM129,ENSG00000168936
TMEM130,ENSG00000166448
TMEM131L,ENSG00000121210
TMEM132A,ENSG00000006118
TMEM132B,ENSG00000139364
TMEM132C,ENSG00000181234
TMEM132D,ENSG00000151952
TMEM132D-AS1,ENSG00000249196
TMEM132D-AS2,ENSG00000256699
TMEM132E,ENSG00000181291
TMEM132E-DT,ENSG00000197322
TMEM134,ENSG00000172663
TMEM135,ENSG00000166575
TMEM138,ENSG00000149483
TMEM139,ENSG00000178826
TMEM139-AS1,ENSG00000231840
TMEM140,ENSG00000146859
TMEM141,ENSG00000244187
TMEM143,ENSG00000161558
TMEM144,ENSG00000164124
TMEM145,ENSG00000167619
TMEM147,ENSG00000105677
TMEM147-AS1,ENSG00000236144
TMEM150A,ENSG00000168890
TMEM150B,ENSG00000180061
TMEM150C,ENSG00000249242
TMEM151A,ENSG00000179292
TMEM151B,ENSG00000178233
TMEM154,ENSG00000170006
TMEM156,ENSG00000121895
TMEM158,ENSG00000249992
TMEM160,ENSG00000130748
TMEM161A,ENSG00000064545
TMEM161B,ENSG00000164180
TMEM161B-DT,ENSG00000247828
TMEM163,ENSG00000152128
TMEM164,ENSG00000157600
TMEM165,ENSG00000134851
TMEM167A,ENSG00000174695
TMEM167B,ENSG00000215717
TMEM167B-DT,ENSG00000273382
TMEM168,ENSG00000146802
TMEM169,ENSG00000163449
TMEM170A,ENSG00000166822
TMEM170B,ENSG00000205269
TMEM171,ENSG00000157111
TMEM174,ENSG00000164325
TMEM175,ENSG00000127419
TMEM176A,ENSG00000002933
TMEM176B,ENSG00000106565
TMEM177,ENSG00000144120
TMEM178A,ENSG00000152154
TMEM178B,ENSG00000261115
TMEM179B,ENSG00000185475
TMEM181,ENSG00000146433
TMEM182,ENSG00000170417
TMEM183A,ENSG00000163444
TMEM184A,ENSG00000164855
TMEM184B,ENSG00000198792
TMEM184B-AS1,ENSG00000235246
TMEM184C,ENSG00000164168
TMEM184C-DT,ENSG00000251298
TMEM185A,ENSG00000269556
TMEM185B,ENSG00000226479
TMEM186,ENSG00000184857
TMEM187,ENSG00000177854
TMEM190,ENSG00000160472
TMEM191B,ENSG00000278558
TMEM191C,ENSG00000206140
TMEM192,ENSG00000170088
TMEM196,ENSG00000173452
TMEM198,ENSG00000188760
TMEM200A,ENSG00000164484
TMEM200B,ENSG00000253304
TMEM200C,ENSG00000206432
TMEM201,ENSG00000188807
TMEM202,ENSG00000187806
TMEM202-AS1,ENSG00000261423
TMEM203,ENSG00000187713
TMEM204,ENSG00000131634
TMEM205,ENSG00000105518
TMEM207,ENSG00000198398
TMEM208,ENSG00000168701
TMEM209,ENSG00000146842
TMEM210,ENSG00000185863
TMEM212,ENSG00000186329
TMEM212-AS1,ENSG00000234717
TMEM212-IT1,ENSG00000235943
TMEM213,ENSG00000214128
TMEM214,ENSG00000119777
TMEM215,ENSG00000188133
TMEM216,ENSG00000187049
TMEM217,ENSG00000172738
TMEM218,ENSG00000150433
TMEM219,ENSG00000149932
TMEM220,ENSG00000187824
TMEM220-AS1,ENSG00000263400
TMEM221,ENSG00000188051
TMEM222,ENSG00000186501
TMEM223,ENSG00000168569
TMEM225,ENSG00000204300
TMEM225B,ENSG00000244219
TMEM229A,ENSG00000234224
TMEM229B,ENSG00000198133
TMEM230,ENSG00000089063
TMEM231,ENSG00000205084
TMEM232,ENSG00000186952
TMEM233,ENSG00000224982
TMEM234,ENSG00000160055
TMEM235,ENSG00000204278
TMEM236,ENSG00000148483
TMEM237,ENSG00000155755
TMEM238,ENSG00000233493
TMEM238L,ENSG00000263429
TMEM239,ENSG00000198326
TMEM240,ENSG00000205090
TMEM242,ENSG00000215712
TMEM242-DT,ENSG00000271040
TMEM243,ENSG00000135185
TMEM244,ENSG00000203756
TMEM245,ENSG00000106771
TMEM246-AS1,ENSG00000225376
TMEM247,ENSG00000284701
TMEM248,ENSG00000106609
TMEM250,ENSG00000238227
TMEM252,ENSG00000181778
TMEM252-DT,ENSG00000226337
